week_start_date,year,month,week_of_year,festival_name,festival_proximity,is_festival_week,is_wedding_season,google_trends_source,google_trends_index,cotton_price_inr_per_kg,cotton_price_source,cpi_inflation_index,cpi_source
2021-11-15,2021,11,46,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),24.9,76.9,REAL_FILE (cotton_prices_weekly.csv),87.72,REAL_FILE (cpi_weekly.csv)
2021-11-22,2021,11,47,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),24.8,78.9,REAL_FILE (cotton_prices_weekly.csv),87.68,REAL_FILE (cpi_weekly.csv)
2021-11-29,2021,11,48,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),23.6,79.1,REAL_FILE (cotton_prices_weekly.csv),87.65,REAL_FILE (cpi_weekly.csv)
2021-12-06,2021,12,49,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),32.2,79.0,REAL_FILE (cotton_prices_weekly.csv),87.61,REAL_FILE (cpi_weekly.csv)
2021-12-13,2021,12,50,Pongal,0.08571428571428574,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),30.9,79.8,REAL_FILE (cotton_prices_weekly.csv),87.57,REAL_FILE (cpi_weekly.csv)
2021-12-20,2021,12,51,Pongal,0.2857142857142857,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),38.3,80.9,REAL_FILE (cotton_prices_weekly.csv),87.53,REAL_FILE (cpi_weekly.csv)
2021-12-27,2021,12,52,Pongal,0.48571428571428565,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),47.3,84.3,REAL_FILE (cotton_prices_weekly.csv),87.49,REAL_FILE (cpi_weekly.csv)
2022-01-03,2022,1,1,Pongal,0.6857142857142857,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.8,89.0,REAL_FILE (cotton_prices_weekly.csv),87.45,REAL_FILE (cpi_weekly.csv)
2022-01-10,2022,1,2,Pongal,0.8857142857142857,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),68.2,88.3,REAL_FILE (cotton_prices_weekly.csv),87.42,REAL_FILE (cpi_weekly.csv)
2022-01-17,2022,1,3,Pongal,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),74.6,89.0,REAL_FILE (cotton_prices_weekly.csv),87.38,REAL_FILE (cpi_weekly.csv)
2022-01-24,2022,1,4,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),41.9,88.8,REAL_FILE (cotton_prices_weekly.csv),87.34,REAL_FILE (cpi_weekly.csv)
2022-01-31,2022,1,5,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),51.2,90.4,REAL_FILE (cotton_prices_weekly.csv),87.3,REAL_FILE (cpi_weekly.csv)
2022-02-07,2022,2,6,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),43.4,90.4,REAL_FILE (cotton_prices_weekly.csv),87.35,REAL_FILE (cpi_weekly.csv)
2022-02-14,2022,2,7,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),45.4,91.9,REAL_FILE (cotton_prices_weekly.csv),87.4,REAL_FILE (cpi_weekly.csv)
2022-02-21,2022,2,8,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),46.5,90.5,REAL_FILE (cotton_prices_weekly.csv),87.45,REAL_FILE (cpi_weekly.csv)
2022-02-28,2022,2,9,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),54.6,88.9,REAL_FILE (cotton_prices_weekly.csv),87.5,REAL_FILE (cpi_weekly.csv)
2022-03-07,2022,3,10,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),58.8,89.7,REAL_FILE (cotton_prices_weekly.csv),87.7,REAL_FILE (cpi_weekly.csv)
2022-03-14,2022,3,11,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),55.9,89.8,REAL_FILE (cotton_prices_weekly.csv),87.89,REAL_FILE (cpi_weekly.csv)
2022-03-21,2022,3,12,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),54.9,93.9,REAL_FILE (cotton_prices_weekly.csv),88.09,REAL_FILE (cpi_weekly.csv)
2022-03-28,2022,3,13,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),56.7,97.6,REAL_FILE (cotton_prices_weekly.csv),88.28,REAL_FILE (cpi_weekly.csv)
2022-04-04,2022,4,14,Eid_ul_Fitr,0.19999999999999996,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),71.1,101.5,REAL_FILE (cotton_prices_weekly.csv),88.48,REAL_FILE (cpi_weekly.csv)
2022-04-11,2022,4,15,Eid_ul_Fitr,0.4,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),79.7,100.8,REAL_FILE (cotton_prices_weekly.csv),88.67,REAL_FILE (cpi_weekly.csv)
2022-04-18,2022,4,16,Eid_ul_Fitr,0.6,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),86.9,101.7,REAL_FILE (cotton_prices_weekly.csv),88.87,REAL_FILE (cpi_weekly.csv)
2022-04-25,2022,4,17,Eid_ul_Fitr,0.8,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),89.8,100.6,REAL_FILE (cotton_prices_weekly.csv),89.06,REAL_FILE (cpi_weekly.csv)
2022-05-02,2022,5,18,Eid_ul_Fitr,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),100.0,104.4,REAL_FILE (cotton_prices_weekly.csv),89.26,REAL_FILE (cpi_weekly.csv)
2022-05-09,2022,5,19,Eid_ul_Fitr,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),100.0,103.4,REAL_FILE (cotton_prices_weekly.csv),89.45,REAL_FILE (cpi_weekly.csv)
2022-05-16,2022,5,20,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),65.7,106.0,REAL_FILE (cotton_prices_weekly.csv),89.65,REAL_FILE (cpi_weekly.csv)
2022-05-23,2022,5,21,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),67.9,103.8,REAL_FILE (cotton_prices_weekly.csv),89.85,REAL_FILE (cpi_weekly.csv)
2022-05-30,2022,5,22,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.6,100.5,REAL_FILE (cotton_prices_weekly.csv),90.04,REAL_FILE (cpi_weekly.csv)
2022-06-06,2022,6,23,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),65.4,98.7,REAL_FILE (cotton_prices_weekly.csv),90.24,REAL_FILE (cpi_weekly.csv)
2022-06-13,2022,6,24,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.7,101.1,REAL_FILE (cotton_prices_weekly.csv),90.43,REAL_FILE (cpi_weekly.csv)
2022-06-20,2022,6,25,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.1,99.8,REAL_FILE (cotton_prices_weekly.csv),90.63,REAL_FILE (cpi_weekly.csv)
2022-06-27,2022,6,26,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.8,93.9,REAL_FILE (cotton_prices_weekly.csv),90.82,REAL_FILE (cpi_weekly.csv)
2022-07-04,2022,7,27,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),50.5,88.2,REAL_FILE (cotton_prices_weekly.csv),91.02,REAL_FILE (cpi_weekly.csv)
2022-07-11,2022,7,28,Raksha_Bandhan,0.11428571428571421,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),57.0,84.8,REAL_FILE (cotton_prices_weekly.csv),91.21,REAL_FILE (cpi_weekly.csv)
2022-07-18,2022,7,29,Raksha_Bandhan,0.3142857142857143,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.2,86.8,REAL_FILE (cotton_prices_weekly.csv),91.41,REAL_FILE (cpi_weekly.csv)
2022-07-25,2022,7,30,Raksha_Bandhan,0.5142857142857143,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),65.2,83.5,REAL_FILE (cotton_prices_weekly.csv),91.6,REAL_FILE (cpi_weekly.csv)
2022-08-01,2022,8,31,Raksha_Bandhan,0.7142857142857143,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),71.3,85.3,REAL_FILE (cotton_prices_weekly.csv),91.8,REAL_FILE (cpi_weekly.csv)
2022-08-08,2022,8,32,Raksha_Bandhan,0.9142857142857143,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),83.0,83.5,REAL_FILE (cotton_prices_weekly.csv),91.9,REAL_FILE (cpi_weekly.csv)
2022-08-15,2022,8,33,Raksha_Bandhan,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),74.1,87.7,REAL_FILE (cotton_prices_weekly.csv),92.0,REAL_FILE (cpi_weekly.csv)
2022-08-22,2022,8,34,Onam,0.5142857142857143,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),62.1,88.0,REAL_FILE (cotton_prices_weekly.csv),92.1,REAL_FILE (cpi_weekly.csv)
2022-08-29,2022,8,35,Onam,0.7142857142857143,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),56.2,88.3,REAL_FILE (cotton_prices_weekly.csv),92.2,REAL_FILE (cpi_weekly.csv)
2022-09-05,2022,9,36,Onam,0.9142857142857143,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.4,88.4,REAL_FILE (cotton_prices_weekly.csv),92.3,REAL_FILE (cpi_weekly.csv)
2022-09-12,2022,9,37,Onam,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),69.3,85.0,REAL_FILE (cotton_prices_weekly.csv),92.4,REAL_FILE (cpi_weekly.csv)
2022-09-19,2022,9,38,Navratri_start,0.8,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),62.1,79.4,REAL_FILE (cotton_prices_weekly.csv),92.5,REAL_FILE (cpi_weekly.csv)
2022-09-26,2022,9,39,Navratri_start,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),67.9,79.4,REAL_FILE (cotton_prices_weekly.csv),92.6,REAL_FILE (cpi_weekly.csv)
2022-10-03,2022,10,40,Navratri_start,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.7,79.8,REAL_FILE (cotton_prices_weekly.csv),92.7,REAL_FILE (cpi_weekly.csv)
2022-10-10,2022,10,41,Diwali,0.6,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),46.9,81.5,REAL_FILE (cotton_prices_weekly.csv),92.8,REAL_FILE (cpi_weekly.csv)
2022-10-17,2022,10,42,Diwali,0.8,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.5,79.3,REAL_FILE (cotton_prices_weekly.csv),92.9,REAL_FILE (cpi_weekly.csv)
2022-10-24,2022,10,43,Diwali,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.0,74.7,REAL_FILE (cotton_prices_weekly.csv),93.0,REAL_FILE (cpi_weekly.csv)
2022-10-31,2022,10,44,Diwali,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.4,79.4,REAL_FILE (cotton_prices_weekly.csv),93.1,REAL_FILE (cpi_weekly.csv)
2022-11-07,2022,11,45,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),19.9,83.7,REAL_FILE (cotton_prices_weekly.csv),93.15,REAL_FILE (cpi_weekly.csv)
2022-11-14,2022,11,46,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),20.6,87.0,REAL_FILE (cotton_prices_weekly.csv),93.19,REAL_FILE (cpi_weekly.csv)
2022-11-21,2022,11,47,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),21.9,84.4,REAL_FILE (cotton_prices_weekly.csv),93.24,REAL_FILE (cpi_weekly.csv)
2022-11-28,2022,11,48,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),28.3,84.4,REAL_FILE (cotton_prices_weekly.csv),93.28,REAL_FILE (cpi_weekly.csv)
2022-12-05,2022,12,49,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),27.9,82.4,REAL_FILE (cotton_prices_weekly.csv),93.33,REAL_FILE (cpi_weekly.csv)
2022-12-12,2022,12,50,Pongal,0.05714285714285716,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),33.3,81.4,REAL_FILE (cotton_prices_weekly.csv),93.38,REAL_FILE (cpi_weekly.csv)
2022-12-19,2022,12,51,Pongal,0.2571428571428571,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),37.3,79.6,REAL_FILE (cotton_prices_weekly.csv),93.42,REAL_FILE (cpi_weekly.csv)
2022-12-26,2022,12,52,Pongal,0.4571428571428571,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),48.4,75.6,REAL_FILE (cotton_prices_weekly.csv),93.47,REAL_FILE (cpi_weekly.csv)
2023-01-02,2023,1,1,Pongal,0.6571428571428571,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.1,78.9,REAL_FILE (cotton_prices_weekly.csv),93.52,REAL_FILE (cpi_weekly.csv)
2023-01-09,2023,1,2,Pongal,0.8571428571428572,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.5,79.0,REAL_FILE (cotton_prices_weekly.csv),93.56,REAL_FILE (cpi_weekly.csv)
2023-01-16,2023,1,3,Pongal,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),74.7,79.1,REAL_FILE (cotton_prices_weekly.csv),93.61,REAL_FILE (cpi_weekly.csv)
2023-01-23,2023,1,4,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),37.6,77.8,REAL_FILE (cotton_prices_weekly.csv),93.65,REAL_FILE (cpi_weekly.csv)
2023-01-30,2023,1,5,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),41.1,77.3,REAL_FILE (cotton_prices_weekly.csv),93.7,REAL_FILE (cpi_weekly.csv)
2023-02-06,2023,2,6,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),43.5,76.2,REAL_FILE (cotton_prices_weekly.csv),93.75,REAL_FILE (cpi_weekly.csv)
2023-02-13,2023,2,7,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),42.6,77.3,REAL_FILE (cotton_prices_weekly.csv),93.79,REAL_FILE (cpi_weekly.csv)
2023-02-20,2023,2,8,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),51.7,76.6,REAL_FILE (cotton_prices_weekly.csv),93.84,REAL_FILE (cpi_weekly.csv)
2023-02-27,2023,2,9,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),50.2,75.7,REAL_FILE (cotton_prices_weekly.csv),93.88,REAL_FILE (cpi_weekly.csv)
2023-03-06,2023,3,10,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),54.3,74.0,REAL_FILE (cotton_prices_weekly.csv),93.93,REAL_FILE (cpi_weekly.csv)
2023-03-13,2023,3,11,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),58.3,73.4,REAL_FILE (cotton_prices_weekly.csv),93.98,REAL_FILE (cpi_weekly.csv)
2023-03-20,2023,3,12,Eid_ul_Fitr,0.08571428571428574,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),63.0,73.5,REAL_FILE (cotton_prices_weekly.csv),94.02,REAL_FILE (cpi_weekly.csv)
2023-03-27,2023,3,13,Eid_ul_Fitr,0.2857142857142857,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),72.6,73.2,REAL_FILE (cotton_prices_weekly.csv),94.07,REAL_FILE (cpi_weekly.csv)
2023-04-03,2023,4,14,Eid_ul_Fitr,0.48571428571428565,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),78.1,75.8,REAL_FILE (cotton_prices_weekly.csv),94.12,REAL_FILE (cpi_weekly.csv)
2023-04-10,2023,4,15,Eid_ul_Fitr,0.6857142857142857,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),85.0,76.3,REAL_FILE (cotton_prices_weekly.csv),94.16,REAL_FILE (cpi_weekly.csv)
2023-04-17,2023,4,16,Eid_ul_Fitr,0.8857142857142857,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),94.4,75.6,REAL_FILE (cotton_prices_weekly.csv),94.21,REAL_FILE (cpi_weekly.csv)
2023-04-24,2023,4,17,Eid_ul_Fitr,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),92.7,74.5,REAL_FILE (cotton_prices_weekly.csv),94.25,REAL_FILE (cpi_weekly.csv)
2023-05-01,2023,5,18,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.1,74.5,REAL_FILE (cotton_prices_weekly.csv),94.3,REAL_FILE (cpi_weekly.csv)
2023-05-08,2023,5,19,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.7,73.1,REAL_FILE (cotton_prices_weekly.csv),94.59,REAL_FILE (cpi_weekly.csv)
2023-05-15,2023,5,20,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.9,71.6,REAL_FILE (cotton_prices_weekly.csv),94.88,REAL_FILE (cpi_weekly.csv)
2023-05-22,2023,5,21,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.0,68.1,REAL_FILE (cotton_prices_weekly.csv),95.18,REAL_FILE (cpi_weekly.csv)
2023-05-29,2023,5,22,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.1,69.2,REAL_FILE (cotton_prices_weekly.csv),95.47,REAL_FILE (cpi_weekly.csv)
2023-06-05,2023,6,23,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.2,70.2,REAL_FILE (cotton_prices_weekly.csv),95.76,REAL_FILE (cpi_weekly.csv)
2023-06-12,2023,6,24,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.7,68.6,REAL_FILE (cotton_prices_weekly.csv),96.05,REAL_FILE (cpi_weekly.csv)
2023-06-19,2023,6,25,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),58.5,68.3,REAL_FILE (cotton_prices_weekly.csv),96.35,REAL_FILE (cpi_weekly.csv)
2023-06-26,2023,6,26,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.2,67.1,REAL_FILE (cotton_prices_weekly.csv),96.64,REAL_FILE (cpi_weekly.csv)
2023-07-03,2023,7,27,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.6,67.9,REAL_FILE (cotton_prices_weekly.csv),96.93,REAL_FILE (cpi_weekly.csv)
2023-07-10,2023,7,28,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),53.5,67.3,REAL_FILE (cotton_prices_weekly.csv),97.22,REAL_FILE (cpi_weekly.csv)
2023-07-17,2023,7,29,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),48.3,67.6,REAL_FILE (cotton_prices_weekly.csv),97.52,REAL_FILE (cpi_weekly.csv)
2023-07-24,2023,7,30,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),48.4,68.0,REAL_FILE (cotton_prices_weekly.csv),97.81,REAL_FILE (cpi_weekly.csv)
2023-07-31,2023,7,31,Onam,0.17142857142857137,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),56.8,68.2,REAL_FILE (cotton_prices_weekly.csv),98.1,REAL_FILE (cpi_weekly.csv)
2023-08-07,2023,8,32,Onam,0.37142857142857144,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),51.1,70.0,REAL_FILE (cotton_prices_weekly.csv),98.08,REAL_FILE (cpi_weekly.csv)
2023-08-14,2023,8,33,Onam,0.5714285714285714,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.3,71.3,REAL_FILE (cotton_prices_weekly.csv),98.06,REAL_FILE (cpi_weekly.csv)
2023-08-21,2023,8,34,Onam,0.7714285714285715,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),68.2,70.0,REAL_FILE (cotton_prices_weekly.csv),98.05,REAL_FILE (cpi_weekly.csv)
2023-08-28,2023,8,35,Onam,0.9714285714285714,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),69.5,69.0,REAL_FILE (cotton_prices_weekly.csv),98.03,REAL_FILE (cpi_weekly.csv)
2023-09-04,2023,9,36,Raksha_Bandhan,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.9,67.9,REAL_FILE (cotton_prices_weekly.csv),98.01,REAL_FILE (cpi_weekly.csv)
2023-09-11,2023,9,37,Navratri_start,0.028571428571428692,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),34.9,68.4,REAL_FILE (cotton_prices_weekly.csv),97.99,REAL_FILE (cpi_weekly.csv)
2023-09-18,2023,9,38,Navratri_start,0.22857142857142854,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),37.6,65.6,REAL_FILE (cotton_prices_weekly.csv),97.97,REAL_FILE (cpi_weekly.csv)
2023-09-25,2023,9,39,Navratri_start,0.4285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),46.0,63.9,REAL_FILE (cotton_prices_weekly.csv),97.95,REAL_FILE (cpi_weekly.csv)
2023-10-02,2023,10,40,Navratri_start,0.6285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),50.6,65.2,REAL_FILE (cotton_prices_weekly.csv),97.94,REAL_FILE (cpi_weekly.csv)
2023-10-09,2023,10,41,Navratri_start,0.8285714285714285,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),62.7,67.0,REAL_FILE (cotton_prices_weekly.csv),97.92,REAL_FILE (cpi_weekly.csv)
2023-10-16,2023,10,42,Navratri_start,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.3,67.8,REAL_FILE (cotton_prices_weekly.csv),97.9,REAL_FILE (cpi_weekly.csv)
2023-10-23,2023,10,43,Diwali,0.4285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),36.5,68.7,REAL_FILE (cotton_prices_weekly.csv),97.88,REAL_FILE (cpi_weekly.csv)
2023-10-30,2023,10,44,Diwali,0.6285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),47.9,69.6,REAL_FILE (cotton_prices_weekly.csv),97.86,REAL_FILE (cpi_weekly.csv)
2023-11-06,2023,11,45,Diwali,0.8285714285714285,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),54.9,69.0,REAL_FILE (cotton_prices_weekly.csv),97.85,REAL_FILE (cpi_weekly.csv)
2023-11-13,2023,11,46,Diwali,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),65.6,69.4,REAL_FILE (cotton_prices_weekly.csv),97.83,REAL_FILE (cpi_weekly.csv)
2023-11-20,2023,11,47,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),28.9,69.4,REAL_FILE (cotton_prices_weekly.csv),97.81,REAL_FILE (cpi_weekly.csv)
2023-11-27,2023,11,48,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),27.7,68.8,REAL_FILE (cotton_prices_weekly.csv),97.79,REAL_FILE (cpi_weekly.csv)
